mssv,sotc
CA80DC97XPvAibaEXe/aPLdUCtOgChE7/iu2Frmu,7.0
CA877136XPvAibaEXe8ydgsBCmjqA45MdXmTWxGh,18.0
CA890F13XPvAibaEXe/xn91tBWVNDS2adhJg0xaN,1.0
CA8E34EEXPvAibaEXe9Y6XKwco8jybdDUnwQlE94,46.0
CA90782BXPvAibaEXe8qBtIUs9INC+5foK/FHD/Y,33.0
CAA6510AXPvAibaEXe9PMC4shTguo41STgZq+iNv,22.0
CAB6D6ADXPvAibaEXe+1j/AqdkpM27NZKKMnxryy,4.0
CAC20385XPvAibaEXe/AnO3hhGPyzGpFvfdLq45h,30.0
CAC4286EXPvAibaEXe8a4mdANazFZCAmkjVkkNUv,6.0
CAC9FBCBXPvAibaEXe/wWe3ZVgvEJitcQz+opESm,3.0
CAD0133EXPvAibaEXe+ot3jpjNDg2udOtU3H2gn7,15.0
CAD39D12XPvAibaEXe/Nok7qdNjJRpivHrc+Odg2,47.0
CAD81BE8XPvAibaEXe9A3Yjgh4iPfvMtO3lWOIXX,60.0
CAE21735XPvAibaEXe/d6WOTYSu9kNGmBbj9LkVJ,55.0
CAE2DC35XPvAibaEXe8t+72KjYwWtQh4fG5ep5/N,6.0
CAE4F801XPvAibaEXe9YYF5FMCfolLflNZNty3Ei,3.0
CAF0EF22XPvAibaEXe/RK0UQl+DMKyQf1N1t9ozL,4.0
CAF15D10XPvAibaEXe8zi/ZLIzSiuNzrulp5NEv2,4.0
CAF1ABCDXPvAibaEXe/7BYdCAEGEzTgdf8kcAw53,18.0
CAF8702CXPvAibaEXe+tsOVF0knUh4ItFboU+k5/,91.0
CAF9C110XPvAibaEXe8t4cDFHKW3SZrcOzqm7rb0,11.0
CB00820DXPvAibaEXe+9WEsYznMOlTMN2ieRsrzC,47.0
CB03C79CXPvAibaEXe8T1DiYsmlfsdAto+lWCMTt,3.0
CB052F9FXPvAibaEXe/H1VZJBzJAwl6qZyOKGipp,9.0
CB07AB93XPvAibaEXe/1fa8C2nSlWYOdVL6Jd7PA,31.0
CB0BA297XPvAibaEXe+M/BSgLkQKV1OtiUKsEhKw,59.0
CB0F5C35XPvAibaEXe9u8ftW5AKWEVgTl50YDqYA,6.0
CB17F8F5XPvAibaEXe+3sZoWnetaj3mUhX0PKRMe,15.0
CB182C24XPvAibaEXe8sYHRaNOTwgXd232kGe/dS,19.0
CB263C18XPvAibaEXe8xMCTZ03/Be8yk40QWdPiR,4.0
CB2805CDXPvAibaEXe85hkLGQAJy3dq36MtRmFzY,4.0
CB36ADA7XPvAibaEXe/caEx4rNa5qRJOcczZFsXE,29.0
CB378E96XPvAibaEXe+LbmSTUWVMuFn39+N+FPvU,21.0
CB3B44AEXPvAibaEXe/GdzI46oNBdpcqhCk4WeGe,18.0
CB3EAFD4XPvAibaEXe+aquNtcMIbv2pFitzFU5uT,2.0
CB4167C2XPvAibaEXe92Mw4ZEAxz00ZoSadOnlhK,8.0
CB4B825CXPvAibaEXe/6YJZF5tGlKFFcI7/8EF8c,6.0
CB53EA26XPvAibaEXe9ZsjBGMHTvpmz4F0tQQH4U,11.0
CB548A33XPvAibaEXe+T+pdYLenbrh/MSouM7hbM,20.0
CB5D4D9AXPvAibaEXe/1s3KH3BspiRL3lxpizYHi,14.0
CB5DA861XPvAibaEXe/LckbkWFMZyRx8TyfJgoNQ,9.0
CB6377B6XPvAibaEXe8808q51BnmQgFXOVlspk8F,15.0
CB6A1EFAXPvAibaEXe9RV3kg6cpLDItFNsjF7O5j,19.0
CB6EB752XPvAibaEXe8UtLk0ua6nIFxhweUiMmKX,4.0
CB6F4C29XPvAibaEXe+uRfOPQ+iOmXoAy2qqaG5J,46.0
CB71DFB6XPvAibaEXe/AdnwkoyhfDrUsMP8M6ihS,18.0
CB7320E2XPvAibaEXe8TwY0YV57PP6k3vMZsKzMN,14.0
CB7E27DCXPvAibaEXe/A+LHGtXv8vy+900/G7xXc,4.0
CB86CEE4XPvAibaEXe83EtiN4MI2njAKlLHQPQif,18.0
CB8BCA7FXPvAibaEXe88EN6DQQEtSQ7yKpQCGuhQ,35.0
CB8F354FXPvAibaEXe/IqwWo1iw+HB/9HYvX/FCP,10.0
CB97A650XPvAibaEXe8t2+lY9eHsFofPoQP+L6or,27.0
CB996D61XPvAibaEXe8cLtQUjJWX3XkVoRUnBewq,12.0
CB9BB1D7XPvAibaEXe8BxOZlGHrYNymZpYFw4ucN,6.0
CBA229A4XPvAibaEXe/wM5TrBBCDMQV3vJjvzyoo,53.0
CBA253E1XPvAibaEXe+gQ1wptETEAvzXdsSov495,9.0
CBA8527BXPvAibaEXe+28lpC3TQ8Ng1ewilrWhyW,10.0
CBAE82C4XPvAibaEXe9RV3kg6cpLDA86Xo0Kq2J6,26.0
CBB55F72XPvAibaEXe9Hp2TeoSwCGX/R/AU50aAF,15.0
CBB6144BXPvAibaEXe9LZwdMb86KA8a4TiZpwgMb,52.0
CBB7DBC6XPvAibaEXe8FnjVcuk8k86N79wuEMLyK,43.0
CBB7E098XPvAibaEXe+NlBH3sQF3E64Lqk4mTe2o,4.0
CBB8EC0AXPvAibaEXe+7yjglV2dMpwUdYqYpKaue,11.0
CBB9C2EBXPvAibaEXe+fW1Bg/roenBLd85qZjxlN,38.0
CBBEC090XPvAibaEXe/RBAYWwu4rYA0DT5I3POMR,8.0
CBC03CBBXPvAibaEXe8t4cDFHKW3SYNNcG5KTGR2,4.0
CBC6368EXPvAibaEXe8iOnzuCL8V+K3yqNXTpmpU,2.0
CBC89467XPvAibaEXe9sUz+dc1ML5LuftKKqpBU/,21.0
CBCB062FXPvAibaEXe+aquNtcMIbv8DdlibusxRn,2.0
CBD27872XPvAibaEXe8CSUzma4ok0kKMv1G2Nyav,6.0
CBD3DA4AXPvAibaEXe/5DpC15pEkHeU94/iQwdB7,41.0
CBDE1398XPvAibaEXe/KVW+JfXJB/kBCeexAdrWt,20.0
CBE8E6BEXPvAibaEXe9vhdgqp7cHTxVELJ/xYZWw,61.0
CBEEBF97XPvAibaEXe+iXJpjy6UOMMnkQOMP+y3Q,19.0
CC03D1F5XPvAibaEXe8H0v+wZJvKQwWxDbputfvc,11.0
CC0D41F6XPvAibaEXe9fafwYRU+Npmqir62VbH95,37.0
CC17FAC0XPvAibaEXe99QzhWW+eTfAjt68mPZT2w,12.0
CC1BE9F4XPvAibaEXe+NqszRBbPDty51v94rQVP2,51.0
CC225980XPvAibaEXe/EiyqMUCp4HTOKqhj1lYrv,3.0
CC238CB9XPvAibaEXe8T1DiYsmlfselqpvqPIt2K,6.0
CC2FABFCXPvAibaEXe/CDMtnBauOUDTYvkx+SjPl,24.0
CC33262AXPvAibaEXe/Hpk/kOf6+1VzXmlbKHSON,13.0
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,35.0
CC3AD1E9XPvAibaEXe+F+2tZHEiFCfNt8GFoThy6,42.0
CC4635AEXPvAibaEXe/M+/uAwVeHhL/CCuA5pOSu,6.0
CC4E0204XPvAibaEXe+nMqNhjtt9Y/V5mUluG0/3,14.0
CC58A220XPvAibaEXe/W1ZBpbjj8QXJYcXSN97Hi,4.0
CC664AB2XPvAibaEXe/r5MZmMPRuFZDd0pGBTTA9,22.0
CC66FB5EXPvAibaEXe/wvgrdNVCyf4qaNhqyOjdc,16.0
CC6A9A36XPvAibaEXe87069oyWO+IdRQUNsRf3jJ,10.0
CC71D76BXPvAibaEXe/hadw09FE3WhaVWr9QYKo7,23.0
CC738714XPvAibaEXe8DaKbANpA7lwiqQnjOmkA4,83.0
CC79A3CDXPvAibaEXe9bu/C1Uw1dD/WSCmpc2TcT,2.0
CC7D80E2XPvAibaEXe8BeS0kgrxaCu0rt1dc+/+e,14.0
CC882D99XPvAibaEXe8hLNatuVCg+doAJJPwTQW7,33.0
CC8CADBFXPvAibaEXe+uS3hCcqF/s+N2FiM/JFFl,28.0
CC8ED1C2XPvAibaEXe9x0CaUg4pZo9/HVzJrxtyW,3.0
CC969B3FXPvAibaEXe8bHz5K1B3bviBq46WlDn+f,20.0
CCABEF96XPvAibaEXe+Ld9vP5I9+1nr2FpGq2fbd,101.0
CCB61741XPvAibaEXe8HxoLOw72ZILB/1NqMSKqS,34.0
CCB760E0XPvAibaEXe/LN9eBLOG7dpiJUCE6vDc8,9.0
CCB82731XPvAibaEXe+9WEsYznMOlZGiiNuX6esF,42.0
CCD9C5BBXPvAibaEXe+EZVqNcYjweVdAu8UzEJDX,17.0
CCE416DDXPvAibaEXe9h45naFhFKYiK2s+wu/p25,44.0
CCE4705FXPvAibaEXe873GBOa3btd/nDW2wYofOP,4.0
CCE66A29XPvAibaEXe8scZUjY2tXh/nnfZ1FSC8S,34.0
CCEA4336XPvAibaEXe8ndFTCadX+eFG8eH3FEQaR,11.0
CCEC6CFAXPvAibaEXe950ls1WcjgCjvJP+8I5RFt,3.0
CCF2C577XPvAibaEXe+sV6KMm2RqHp3Quf4OTDgs,2.0
CCF368A1XPvAibaEXe+9I16dunN50Brd3Btgca0m,15.0
CD14A495XPvAibaEXe8gS/zoO8Dy+VmyNjblzBmA,56.0
CD1B7703XPvAibaEXe+1/NyW42Gu9TJbFYc5nY8Y,21.0
CD320653XPvAibaEXe//3t8+us0X0ohnYfMw6aMh,155.0
CD39C547XPvAibaEXe+EZVqNcYjweRvkZ2yEF+YV,81.0
CD3C6960XPvAibaEXe9PHS03bFe3hJ+te3HH6t7r,26.0
CD41215AXPvAibaEXe9Y6XKwco8jySH2ncUeG2Ze,8.0
CD4516FFXPvAibaEXe8qwxsYP7Gy4ZibNdQrwZxl,7.0
CD4BB846XPvAibaEXe/BqA0y8R3TRQX6Z3Fs2mNg,32.0
CD516AD6XPvAibaEXe8f4ehXyooRKxp7QhuuRDT/,38.0
CD59C558XPvAibaEXe+XxJVHCZDKHzCD+d3jbmDC,4.0
CD620708XPvAibaEXe8miMZo604NidadiEHIIiC2,9.0
CD674706XPvAibaEXe/l6ZhARxpZLV130HV/Y6Ss,42.0
CD6DC126XPvAibaEXe9zxSCPaAyRSw9/qkPF+/yQ,13.0
CD7A1376XPvAibaEXe99QzhWW+eTfGHumxYA7X8o,14.0
CD7F7D15XPvAibaEXe+VwvO/x+Avlgac4R08FIa9,42.0
CD84523EXPvAibaEXe+LLvbxzunmJA9YRcwSMo7A,9.0
CD908339XPvAibaEXe/75frwBkQTnfsPqd1ahLxn,7.0
CD91E2ECXPvAibaEXe8zLanLNVS12XqPkhZX5cpE,9.0
CD923C7CXPvAibaEXe+9v37KcInSIf524hC4r2fS,4.0
CDA0D08AXPvAibaEXe8UtLk0ua6nIKCaLftfCC+0,0.0
CDA629E5XPvAibaEXe+MR0BPJNCxydjgXvMn5a1G,2.0
CDAF1243XPvAibaEXe9gkNN06c3nLQAcWihZ3p6i,12.0
CDB534A1XPvAibaEXe9fX/Gi5okg4maKHoZcrELW,4.0
CDBFFCA5XPvAibaEXe+K2/jUQ6+HvQ99egZUEoy+,36.0
CDC5F17AXPvAibaEXe9dY3g0Pb8XoMZ8n4VQ+rNz,0.0
CDCA87CCXPvAibaEXe/aqMXYDLKHR8zD3iWyQSsf,11.0
CDCBD9C8XPvAibaEXe+WQoBahnEKPH+xSSdWKAHA,81.0
CDCD9E29XPvAibaEXe+Y0lGmaTa/AKoACQFkIPOh,33.0
CDD14E00XPvAibaEXe+fPSOag5leTQDb20O/gEze,8.0
CDDDDEA0XPvAibaEXe97yKczitj7gnG9SUom3xuL,19.0
CDECC408XPvAibaEXe/WSo41+3xFkIeZmNo57iDR,63.0
CDEEF19CXPvAibaEXe/SDdsdSnOHdGd6dAbLt7fo,61.0
CE07C692XPvAibaEXe+1PCCPiUY9li+PNc04J/3X,3.0
CE0BAAB6XPvAibaEXe+SIoKUNff6nO10MrvJVgqL,3.0
CE15D39BXPvAibaEXe8Sp0QRwA6RSOo5gYiGc9Ru,40.0
CE16843CXPvAibaEXe8EWfnZTwjAD9O1ZNM6eqTA,6.0
CE1CC768XPvAibaEXe9/su+qLcYDMo6FuoV6LUFj,35.0
CE1E7F31XPvAibaEXe80CrbkBDr5tZSRglB+drpj,15.0
CE26DE57XPvAibaEXe/ns/wSuHF6kIdO4NoVtFhP,7.0
CE273599XPvAibaEXe82sAN79Ir1N6ph8onp0vAJ,63.0
CE2D57F2XPvAibaEXe9nUH03wXgLmz28ima4rjit,100.0
CE390963XPvAibaEXe/7Pz5IR87IcoY7hDcOlUIT,9.0
CE3F76ADXPvAibaEXe8NZ2cy8d9iU9DTU8+5LLtP,17.0
CE42CB1BXPvAibaEXe9Sa66ettUKlHu/+xu5DeIK,4.0
CE43C844XPvAibaEXe/KspXVehlRx0+bsrNcLbwa,33.0
CE5AA641XPvAibaEXe/UTqPTjBxFVqOsv91ZMjHy,22.0
CE602951XPvAibaEXe/W1ZBpbjj8QWcQQMkMlhg2,4.0
CE613E32XPvAibaEXe9IdSrcHHsSQc8ZTvOoXDLd,61.0
CE6392C6XPvAibaEXe8n5o9RyAxUMwoWuLWJmgrv,2.0
CE6B843CXPvAibaEXe8f6OVD8w2NiB8rr6JhGp/T,16.0
CE7EE6C7XPvAibaEXe9lVL3Ce6e6Eppb4tavnYHM,12.0
CE84B4E7XPvAibaEXe/75frwBkQTnRIhk+Yk+q8F,2.0
CE8991A5XPvAibaEXe9PHS03bFe3hCxaQGyLFpGG,14.0
CE92EEFAXPvAibaEXe/7MixabflUWDa1g6kfNeVU,34.0
CE9A0F8BXPvAibaEXe8VziDgYa0u7tPrSA0cpZ1K,36.0
CEA9ADBDXPvAibaEXe9fw8mX+aV2ox9LBb71AJ4b,4.0
CEAA42BFXPvAibaEXe8t4cDFHKW3SXhzbYzOaJ0b,2.0
CEB85FF0XPvAibaEXe9twiNSTqvSv47gbtF6JRBF,8.0
CEC0B89BXPvAibaEXe8a4mdANazFZO0OM6/pN5Wb,3.0
CEC75FD2XPvAibaEXe83EtiN4MI2nirXiNqj+z66,36.0
CED41935XPvAibaEXe/PXWJbNZLssLs+IURzkmib,37.0
CEDDD2F8XPvAibaEXe99cj54RqRPP9onFPB1CoCf,3.0
CEE5675AXPvAibaEXe91vJAQAEGFNDZEMLAG46bC,23.0
CEE70FFFXPvAibaEXe/S4a8qPv8Nb+hR48MoOd17,4.0
CEE762EFXPvAibaEXe8enouoh243g/fOCF4VnEys,4.0
CEECF918XPvAibaEXe9rbQR8nwnz2B/yhJlAycre,49.0
CEED36D2XPvAibaEXe+pDN88/1DR4NEg8ByB/lIf,14.0
CEEF4426XPvAibaEXe9JFObA5Eqn8fAnfJUnk8wP,18.0
CEF7FE29XPvAibaEXe+9WEsYznMOldWSL9gIQbnZ,21.0
CEF988D1XPvAibaEXe9iVChpJY9DIXgCHWV7LYBk,8.0
CEF9D4E3XPvAibaEXe99j2P15eeB0yJ0SD0RyZWi,86.0
CF0B5B91XPvAibaEXe9dM9ghEEbZFxUuOrxs+dpJ,69.0
CF209E4FXPvAibaEXe+/EkvXK98KbbLh+JMUgKhh,4.0
CF35CF01XPvAibaEXe9TMBdu4IUyd9U/wq42YyA5,4.0
CF3A0D0CXPvAibaEXe+m4TIigwhBB5yeFg7iU9MC,10.0
CF3B4750XPvAibaEXe+PW4qz/iocSww/hjawpbGw,32.0
CF41FF0FXPvAibaEXe8oJoshMoRjxb6lahV9OC7H,8.0
CF42D7FCXPvAibaEXe8/V1eK05z04y7bZTFNUkDu,4.0
CF49F89EXPvAibaEXe/xF5/pNSDnSA7ddTx48fbI,7.0
CF4EB98CXPvAibaEXe+aP8CrMM5f5DmhblKSI4k+,79.0
CF5008C2XPvAibaEXe9QSg4kScpiFy+H2jTyrDh1,12.0
CF5634E9XPvAibaEXe+wbBfkoVhhRk9dzhs9MV2j,58.0
CF5C418EXPvAibaEXe9iZHaMcYEyspeRJ7S3snlB,69.0
CF62B794XPvAibaEXe/CCXDRCPWe66cFv8ep7CkC,14.0
CF64EF5DXPvAibaEXe+PhKfQb0+XJ/i3djEe18Vw,14.0
CF7E24F1XPvAibaEXe/aBnKnu1smn5t74WLVibkR,2.0
CF7EEC79XPvAibaEXe/Xn8KZjn44cfZ96N8O9J1l,87.0
CF807904XPvAibaEXe+kwIr/VXjl0xC3gHl3XT9p,20.0
CF820E88XPvAibaEXe88G96lR9q/HWQHdno6Q1dE,0.0
CF9218D7XPvAibaEXe/wM5TrBBCDMTQME4JTS7hQ,4.0
CFA47687XPvAibaEXe8VjSa+EGRlUdkgthAoJg4c,18.0
CFA6BEC2XPvAibaEXe+Om5b1Z5BSkViGOUAFxaiU,3.0
CFAD9912XPvAibaEXe+GHNK19bpqC27N8KsncB+D,24.0
CFB6423DXPvAibaEXe99TEzGpN+vwjgnQS0iVdOV,4.0
CFC99863XPvAibaEXe+9GFX9aWroRCVdw61ieVzx,46.0
CFCDE40CXPvAibaEXe+FlGMOQh06KcgbO/AwyU3i,10.0
CFD92B12XPvAibaEXe8NrxrmA741rwjdaY15+2D+,26.0
CFDDE35FXPvAibaEXe+NDJhRHiaomaX90i05T/K9,7.0
CFEAFC1CXPvAibaEXe8nmuLjlPEasnpBrzoiAWwB,30.0
CFF36184XPvAibaEXe+EYzJPHISY8xDoUhAK+AUU,0.0
CFFCEE9EXPvAibaEXe/TOGeH6x1BleZUt7+WoUn+,4.0
D0067B90XPvAibaEXe9F+oU8wuNbqC85Gv/05gSU,15.0
D00D1A1FXPvAibaEXe8JFpQse3KV6uIgaIRiOZlg,24.0
D00E4BBEXPvAibaEXe/GP74oAJxkeL+4k2T6b+zA,2.0
D01A66A0XPvAibaEXe+4DPh7tigtnTQuzbndvHAW,15.0
D03A2CBAXPvAibaEXe9RaPDysYOKrOLKZ/IocdyQ,15.0
D03DC7D8XPvAibaEXe/OS4eb0G5N4kUNjl/fwJ+t,2.0
D045CEF5XPvAibaEXe8nmuLjlPEasoeQ3SKkxBsA,4.0
D049DC36XPvAibaEXe/mbD1XVEM0x6gxUNA8LSdg,4.0
D04C8F50XPvAibaEXe/45+b0LBlJ7BA1ZNATd8sv,40.0
D04D50BEXPvAibaEXe87069oyWO+IX2oarXXGN7K,14.0
D04D7E1DXPvAibaEXe8f6OVD8w2NiLezvSUjG1+p,99.0
D056ACA4XPvAibaEXe/IDqkIV3HZquEuaqNIZqVC,4.0
D05E95E3XPvAibaEXe+S078GtKf+ERU/yMvgeTe3,52.0
D061D5BCXPvAibaEXe8t+72KjYwWtVzkXSy2IVDn,19.0
D0650834XPvAibaEXe+NwINRwPE8qgJcrPuM/YhX,3.0
D06A6062XPvAibaEXe+lo6eJkHWaQfW61NRig7M4,47.0
D06FA0B0XPvAibaEXe9Td0k9eJqcHigVOciMtVHQ,31.0
D071323DXPvAibaEXe+BSAh8mzSNVXPxuipdRsZn,23.0
D0832C09XPvAibaEXe+TUHAdEwrOxzM80WNqJ1fk,31.0
D0862459XPvAibaEXe93cGQRTxS5Bu1Pyt4PizUW,7.0
D08B1506XPvAibaEXe8zN2KKhdLFuuhH2v5Uo+JF,7.0
D0905D53XPvAibaEXe+3zE134gecv79iY/Cbvuyx,26.0
D0A32CC7XPvAibaEXe91cMdJ8UJ+XVIBu5HM3+8Z,47.0
D0A39FD6XPvAibaEXe8ekJLnPa5PiwEwiVGk71ou,13.0
D0AEF330XPvAibaEXe80NXGyYVtTlq6XKsqu9Wjz,33.0
D0B20188XPvAibaEXe+szMHbfc71UBdInYzH0jCE,7.0
D0C629C0XPvAibaEXe+fPSOag5leTeota8X7NDoH,50.0
D0E42648XPvAibaEXe998fVikzcJIoP0RXJ8JPji,66.0
D0E9FFC8XPvAibaEXe/9XMaU/9dsP+5xafFkD3sZ,3.0
D0EB5EC6XPvAibaEXe+qA4yV5f0Y/voOZu4AjiWS,11.0
D0F54B07XPvAibaEXe9mL9UZSYh9+eZ54Y7Cibcs,14.0
D0FE4969XPvAibaEXe/yXiKgsgy0slCmJ5EKt6Ki,3.0
D1051592XPvAibaEXe8lD1q2qL+Ihbp5vPPCwDWW,4.0
D1399C54XPvAibaEXe+qA4yV5f0Y/huRPg3EYjRe,0.0
D1472012XPvAibaEXe+Ld9vP5I9+1j0BnmEHLWtM,16.0
D14AE261XPvAibaEXe/v5x/h23myCXgRuqr/OGax,3.0
D14BACDEXPvAibaEXe8CSUzma4ok0s7kddgc18YO,8.0
D15086D2XPvAibaEXe940vcGUhedsJofFKKISSKE,11.0
D153CAD5XPvAibaEXe/1s3KH3BspifzBsllVTI9L,2.0
D164AD41XPvAibaEXe/+PcSgI7YkeRGJU4dHMEgp,100.0
D1689A6BXPvAibaEXe9twiNSTqvSv2lBTjT11y2x,30.0
D16AF67DXPvAibaEXe97ohzHEEEaWGBqOOeyfD6W,6.0
D1712AE6XPvAibaEXe91cMdJ8UJ+Xe3g6i4YyUfI,4.0
D1798717XPvAibaEXe/QWjvABg0+vSlIbzlE3m0j,37.0
D18585E5XPvAibaEXe/W2+nRn/fcLtC8cSoj5+75,85.0
D1882CBCXPvAibaEXe8+aAi1Gdg/oVjcQiO9u0X6,8.0
D18A4004XPvAibaEXe/jToz821qq0tLOVjMTHrJ1,22.0
D18E8F78XPvAibaEXe8G+DN2/i3pryst66Pf9PYJ,11.0
D19A06AFXPvAibaEXe9rVBbTe7KJuqFh9mRDR3tM,34.0
D1A1456BXPvAibaEXe9tz4fJBCYpd2sSPxmzQtfB,4.0
D1A9E5CBXPvAibaEXe+sa6H++BHvymOjIMAxAwk5,54.0
D1B193F1XPvAibaEXe9iwE7RauYabnOQBotbjUPg,4.0
D1C0FB8EXPvAibaEXe9EcAvDToJKQiUbOfLsLW4/,18.0
D1C33C40XPvAibaEXe9xHju59ydahS2HvMczzT5k,4.0
D1CB2D6BXPvAibaEXe+XxJVHCZDKHy2SfPqSNJM9,43.0
D1CF0680XPvAibaEXe8y6/RMXZRwBRNEtSk1fgWN,31.0
D1CFC6CAXPvAibaEXe90TjJq9LqiZhAuoWTvnAKA,6.0
D1D177EAXPvAibaEXe8dEe4TA8wgHwsqNRzsv5E9,33.0
D1DA2A45XPvAibaEXe/xF5/pNSDnSI7REC7yNvRL,3.0
D1E43B44XPvAibaEXe8UkZVD+5XbrMJ2A5eQt9Lh,11.0
D1E49A34XPvAibaEXe91j5pgrwAu+kdlTHyMTm4c,23.0
D1E6E771XPvAibaEXe8kGcWiFCcO6R59sG8lyAuf,7.0
D1EFC46BXPvAibaEXe/Nok7qdNjJRvDw5If2CSLB,11.0
D1FFBF0CXPvAibaEXe9HrsmkhnYVNapC3aOYJcaO,2.0
D201C3B7XPvAibaEXe+fPSOag5leTfxPMZ+PhCYn,3.0
D20A18EAXPvAibaEXe8jOKYsh0sA3hdd+lL8mlzs,3.0
D20DDE4FXPvAibaEXe8HWu5TvPOfaN9KOnh24+IZ,4.0
D213ED0DXPvAibaEXe9ESTQu9OOcIEH3IzPs1iiR,39.0
D2146A81XPvAibaEXe+ROAqc8OE8mKIlTp9HKVJx,4.0
D21960F3XPvAibaEXe9ESTQu9OOcIP13B7WoEeJ/,11.0
D21D3740XPvAibaEXe+R+jOiVy4LIBd5KKz5gMIc,28.0
D2256A84XPvAibaEXe8t4cDFHKW3SRCwbEQSnhoc,0.0
D2309F7FXPvAibaEXe+yoVqlRbTtNhNNWqcWMTRZ,20.0
D2387061XPvAibaEXe9x7FcJ6vxIP5GEUQ7u0GJN,3.0
D251E033XPvAibaEXe9Bx5CZuIA9z46xIO31XDcH,56.0
D2524D86XPvAibaEXe9iVGP2L3M0PNf8P+NNvVnY,27.0
D254BC2DXPvAibaEXe8Hc2wHUxgky+O0/eB4NKlr,3.0
D25F8324XPvAibaEXe9iZHaMcYEysqnB/LOlYrxx,36.0
D2607DA4XPvAibaEXe+Xxbs4kvH/k3apAf4rYUUN,56.0
D27E7485XPvAibaEXe8Sp0QRwA6RSGcpPLxSHHly,18.0
D281A27EXPvAibaEXe9Y6XKwco8jybe1BRvd9haj,39.0
D284AF3DXPvAibaEXe9H2KS7fh217ntEjegldFmZ,15.0
D28F75D2XPvAibaEXe+cQfs8oDok9+tCY/cN0GdJ,10.0
D2970E5BXPvAibaEXe8MnpNH079zbys5BRzknKLd,47.0
D2AB244AXPvAibaEXe9g6r/97VInJjPBMCQmmjw4,4.0
D2B8F4A8XPvAibaEXe9KWpGOh3zHl12g4UC3Ar/I,24.0
D2BA96CCXPvAibaEXe9lBSDUcTfUNgZLwzvjYOpK,17.0
D2BF715CXPvAibaEXe+Ld9vP5I9+1hG6euR9NXd5,3.0
D2D6297CXPvAibaEXe9iwE7RauYablkRttZI/dFj,33.0
D2DB41D8XPvAibaEXe8/lUSKsOrL1cHNVgOgQVEs,44.0
D2E8EDC3XPvAibaEXe/XWo+thXj5THkZX7KDbi1W,7.0
D2E97488XPvAibaEXe/7MixabflUWFVm8mMUe2jb,99.0
D2EB1EB6XPvAibaEXe9Hp2TeoSwCGebpfL629QyM,15.0
D2EE3F7FXPvAibaEXe+qyHIKpMVpStLItyEobV6W,32.0
D2F1D88DXPvAibaEXe8eBN4YWA8YU6KNcqfd2vcJ,28.0
D2F20568XPvAibaEXe+s7fQX5t7T+ueSwDZCcdv4,14.0
D31BC14AXPvAibaEXe/U5lSbganJ83cnCp9Z0gDq,17.0
D31E1E84XPvAibaEXe/s5yot2gW0OlFunPUpO+TL,12.0
D32904CEXPvAibaEXe/KXCgZJAA5rmfQ5/oZg18G,51.0
D340A2C2XPvAibaEXe+UflQJLZKSEttMhVWz19Yt,30.0
D3486E30XPvAibaEXe9zxSCPaAyRS6ORDaBaU1i2,6.0
D349E207XPvAibaEXe/aPLdUCtOgChkEtg7JE0Ca,10.0
D3602269XPvAibaEXe80gGmWuNekT3Wj11uigulq,54.0
D367637EXPvAibaEXe+6MN9FoW2mqYPK/ixWMAwA,59.0
D3689308XPvAibaEXe8+PBTAPRlCY0qjpxubx4Ng,12.0
D368FCEEXPvAibaEXe+Xxbs4kvH/k0yInR6LoZNO,5.0
D36DCF27XPvAibaEXe+28lpC3TQ8Ntgd4GjugGzm,26.0
D3776D36XPvAibaEXe8FWWF7xHXRANfzexilJ2RG,10.0
D38F8EC1XPvAibaEXe+fbCTkii8CUh/aWRpmjys0,24.0
D396F33FXPvAibaEXe+k2gCw0RZzlacMv04fDVkq,8.0
D39B4BD9XPvAibaEXe/MMx1dMBtPnYkQf8xjAzDw,4.0
D39B5CACXPvAibaEXe8M65xRrvSEqMBBGVshPGFV,9.0
D39DDC47XPvAibaEXe/x2lXf9NFd4wos0LNt7TZx,13.0
D39EBBA2XPvAibaEXe/PGAaNNWvbUH5UcB2OERFM,3.0
D3A08FABXPvAibaEXe9mukrhuVxgFe/tgunr+cOb,13.0
D3A431BEXPvAibaEXe9mukrhuVxgFbEGrFkSR21c,52.0
D3B4C7AAXPvAibaEXe+9I16dunN50MFczdIcyg36,54.0
D3BE5145XPvAibaEXe+R1vbMbxqswCKHPoMOS4aX,10.0
D3C0C6F1XPvAibaEXe+ShNeuA9Jq+Z4jny5Zaii3,3.0
D3C8FCBFXPvAibaEXe9uaaZ/YedHVE2vFI3CwdF0,25.0
D3CF8A69XPvAibaEXe9/su+qLcYDMseXWfkodzkh,7.0
D3E39A96XPvAibaEXe9eTi/C0qygJPxL3JpryDxP,8.0
D3F155E8XPvAibaEXe+HeL85QGo03VAAId5CwzhR,4.0
D3F376E3XPvAibaEXe/sgKB4TWbXBQS0SAyIWbS3,102.0
D3F4026DXPvAibaEXe+Y2Dmraxe1iZJc8pjBdEJI,7.0
D3FF7B6FXPvAibaEXe+xjBrb8VNGBwlUk493vZOf,32.0
D40A5224XPvAibaEXe/sW+jVmHnQGrpyj9mM/5XW,7.0
D40C078AXPvAibaEXe8GlonP+eXAf9kDHgTyZBT4,4.0
D40CDE12XPvAibaEXe/ETkXgDMKQ8czhXBd4cEQT,44.0
