mssv,diem_tt,OTHER,THPT,ĐGNL,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,khoa_CNPM,khoa_HTTT,khoa_KHMT,khoa_KTMT,khoa_KTTT,khoa_MMT&TT,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,noisinh_0,noisinh_1,noisinh_2,noisinh_3,noisinh_4,noisinh_5,noisinh_6,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16,label
51A4ADD9XPvAibaEXe8CWH5HVeMbzhYiluvwtqoR,18.05,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.09,6.79,8.25,7.95,7.06,-1.0,7.45,8.39,-1.0,9.01,7.95,-1.0,8.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,98.0,0.0,93.0,0.0,93.0,0.0,100.0,100.0,94.0,78.0,-1.0,-1.0,1
21C41C64XPvAibaEXe8CWH5HVeMbzj3kl3A5eMIB,18.75,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.53,5.31,-1.0,5.91,7.13,-1.0,3.55,6.79,-1.0,7.6,7.36,-1.0,6.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,79.0,0.0,90.0,0.0,79.0,0.0,75.0,0.0,77.0,89.0,74.0,64.0,-1.0,-1.0,2
E54B912FXPvAibaEXe8CWH5HVeMbzqu/u3Dm55bQ,18.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.16,5.28,-1.0,5.1,6.55,-1.0,7.22,7.52,-1.0,7.69,7.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,71.0,0.0,70.0,0.0,77.0,0.0,90.0,0.0,74.0,100.0,74.0,58.0,-1.0,-1.0,2
60F6247EXPvAibaEXe8CWH5HVeMbzm+YmkJ3JvlT,20.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.72,4.38,-1.0,3.31,4.74,-1.0,1.74,5.95,-1.0,4.66,1.87,3.1,1.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,70.0,0.0,66.0,0.0,76.0,0.0,66.0,0.0,87.0,71.0,64.0,50.0,-1.0,-1.0,4
EDB87E47XPvAibaEXe8CWH5HVeMbznAaxit1PTmI,22.6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.39,6.97,-1.0,5.96,6.66,-1.0,6.63,4.94,-1.0,7.23,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,68.0,0.0,79.0,0.0,77.0,0.0,72.0,0.0,76.0,89.0,56.0,50.0,-1.0,-1.0,2
2EAA1F6CXPvAibaEXe8CWH5HVeMbzkeADzxvh8Qo,18.65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.39,6.24,-1.0,4.99,6.72,-1.0,4.37,8.47,-1.0,7.81,7.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,66.0,0.0,87.0,0.0,95.0,0.0,91.0,100.0,64.0,58.0,-1.0,-1.0,2
BD8C02BDXPvAibaEXe+sV6KMm2RqHnN1uae/VYbf,22.3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.8,6.17,-1.0,8.37,7.57,-1.0,7.36,8.27,-1.0,8.29,8.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,81.0,0.0,99.0,0.0,74.0,0.0,96.0,100.0,100.0,88.0,-1.0,-1.0,1
CCF2C577XPvAibaEXe+sV6KMm2RqHp3Quf4OTDgs,21.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.28,7.46,-1.0,7.31,6.96,-1.0,7.84,8.57,-1.0,7.63,5.33,-1.0,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,86.0,0.0,82.0,0.0,86.0,0.0,86.0,100.0,64.0,73.0,-1.0,-1.0,1
B7996512XPvAibaEXe+sV6KMm2RqHu9u7AZ3TFt3,21.55,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.09,7.55,-1.0,6.98,8.36,-1.0,7.14,8.02,-1.0,8.0,7.58,-1.0,3.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,100.0,83.0,75.0,-1.0,-1.0,1
5556B223XPvAibaEXe+sV6KMm2RqHnLQl0o2p6LU,21.35,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.02,6.12,-1.0,6.78,7.98,-1.0,6.87,8.15,-1.0,7.85,7.3,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,75.0,0.0,73.0,0.0,78.0,0.0,100.0,0.0,91.0,100.0,85.0,-1.0,-1.0,-1.0,1
AB09556DXPvAibaEXe+sV6KMm2RqHq3bKgky44Ld,19.25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.75,6.44,7.3,6.39,6.03,-1.0,6.95,7.78,-1.0,6.88,7.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,80.0,0.0,100.0,0.0,81.0,0.0,87.0,0.0,88.0,82.0,79.0,58.0,-1.0,-1.0,2
E93510BEXPvAibaEXe9e953jV3NnLjz3gtlFPnGx,20.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,7.53,9.0,8.56,8.62,-1.0,8.41,8.44,-1.0,9.01,7.89,-1.0,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,90.0,0.0,96.0,0.0,96.0,0.0,96.0,100.0,99.0,73.0,-1.0,-1.0,0
5458322FXPvAibaEXe9e953jV3NnLmnTzZBJd/n/,18.55,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.65,7.83,6.6,7.41,8.74,-1.0,8.17,9.02,-1.0,9.04,8.44,-1.0,9.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,85.0,0.0,74.0,0.0,91.0,0.0,100.0,0.0,100.0,100.0,100.0,98.0,-1.0,-1.0,0
BE42C511XPvAibaEXe9e953jV3NnLve59DbU7Q+k,18.7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.06,5.71,-1.0,6.06,6.12,-1.0,6.4,4.05,-1.0,6.73,6.22,-1.0,3.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,90.0,0.0,72.0,0.0,77.0,0.0,91.0,0.0,71.0,82.0,62.0,58.0,-1.0,-1.0,2
D6288584XPvAibaEXe9e953jV3NnLk2/dDYnQMLl,20.35,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.47,6.0,-1.0,6.38,6.97,-1.0,7.35,7.84,-1.0,7.82,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.0,0.0,75.0,0.0,91.0,0.0,96.0,0.0,74.0,0.0,74.0,74.0,60.0,50.0,-1.0,-1.0,1
26584974XPvAibaEXe9e953jV3NnLq2zHCHmbJ4X,20.35,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.51,4.93,-1.0,5.75,6.52,0.0,6.06,7.25,-1.0,7.87,7.71,8.6,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,75.0,0.0,84.0,0.0,82.0,0.0,72.0,0.0,79.0,84.0,72.0,-1.0,-1.0,-1.0,1
D84D64C5XPvAibaEXe9e953jV3NnLqLiroz2mvDZ,22.55,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.13,6.88,-1.0,7.29,7.32,-1.0,8.02,8.16,-1.0,7.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,75.0,0.0,89.0,0.0,77.0,0.0,81.0,0.0,100.0,99.0,87.0,-1.0,-1.0,-1.0,1
CFABE232XPvAibaEXe8AK9BJf0PqfElFd11dNpJt,21.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.19,8.26,-1.0,7.23,7.4,-1.0,7.66,8.08,-1.0,8.5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,100.0,0.0,100.0,0.0,86.0,0.0,100.0,0.0,98.0,100.0,97.0,-1.0,-1.0,-1.0,1
57FEE4EBXPvAibaEXe8AK9BJf0PqfEMrePLyNqtb,19.15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.24,6.24,-1.0,6.03,7.66,-1.0,6.82,6.95,-1.0,7.08,8.54,-1.0,7.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,75.0,0.0,79.0,0.0,77.0,0.0,82.0,84.0,81.0,86.0,-1.0,-1.0,1
58DC4E10XPvAibaEXe8AK9BJf0PqfOlwRB/4TfNY,19.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.59,6.57,6.15,5.94,5.4,-1.0,4.95,5.58,6.9,6.53,7.29,-1.0,6.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,80.0,0.0,68.0,0.0,65.0,0.0,66.0,0.0,75.0,72.0,75.0,64.0,-1.0,-1.0,2
E0FA0B3FXPvAibaEXe8AK9BJf0PqfEteicf/s6vk,21.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.78,3.86,-1.0,7.0,6.92,-1.0,6.74,7.33,-1.0,8.06,2.24,-1.0,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,73.0,0.0,88.0,0.0,71.0,0.0,75.0,0.0,79.0,81.0,76.0,64.0,-1.0,-1.0,2
75691C30XPvAibaEXe8AK9BJf0PqfNiSYo5tKqkY,17.3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.2,6.98,6.4,4.88,5.99,-1.0,6.54,7.88,-1.0,7.92,7.66,-1.0,6.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,68.0,0.0,66.0,0.0,75.0,0.0,77.0,0.0,84.0,84.0,74.0,64.0,-1.0,-1.0,1
AE6837D2XPvAibaEXe+szMHbfc71ULtjJPT7nc1l,23.1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.87,7.08,-1.0,6.51,7.59,-1.0,6.69,7.58,-1.0,7.68,8.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,78.0,0.0,78.0,0.0,96.0,0.0,72.0,0.0,91.0,100.0,71.0,98.0,-1.0,-1.0,1
13ADB455XPvAibaEXe+szMHbfc71UOQo/ZgHnhDJ,22.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.23,8.22,7.1,8.18,8.35,-1.0,8.32,8.34,-1.0,8.8,6.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,90.0,58.0,-1.0,-1.0,0
484D5D32XPvAibaEXe+szMHbfc71UEovkfE+TYFp,21.45,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.44,6.05,-1.0,6.27,6.75,-1.0,5.09,7.7,-1.0,7.3,6.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,99.0,0.0,92.0,0.0,73.0,0.0,94.0,84.0,89.0,-1.0,-1.0,-1.0,2
D0B20188XPvAibaEXe+szMHbfc71UBdInYzH0jCE,22.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.13,6.11,-1.0,6.42,8.76,-1.0,8.26,10.0,8.7,8.21,9.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,81.0,0.0,81.0,0.0,100.0,0.0,100.0,100.0,100.0,58.0,-1.0,-1.0,0
D1E5B37BXPvAibaEXe+szMHbfc71UFcA+EJPgwdF,22.95,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8.93,7.67,-1.0,8.07,8.18,-1.0,7.2,8.96,-1.0,9.16,8.4,-1.0,9.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,0
32EDD0C9XPvAibaEXe9Rxq3EQECnGT27MzFGxRKN,19.1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.61,3.73,-1.0,5.85,6.98,0.0,6.41,8.56,-1.0,8.93,7.41,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,90.0,0.0,80.0,0.0,91.0,0.0,86.0,100.0,89.0,58.0,-1.0,-1.0,1
7228AC14XPvAibaEXe9Rxq3EQECnGZA/vO5xtB6y,19.55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.25,4.78,-1.0,6.3,6.75,-1.0,5.72,5.15,-1.0,7.4,5.91,-1.0,5.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,78.0,0.0,79.0,0.0,72.0,0.0,74.0,0.0,74.0,83.0,69.0,67.0,-1.0,-1.0,2
A4CCF7EDXPvAibaEXe9Rxq3EQECnGScuwJ/Eq8nb,21.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.63,5.47,6.7,5.85,6.56,-1.0,6.33,7.54,-1.0,7.52,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,84.0,0.0,89.0,0.0,82.0,0.0,80.0,0.0,88.0,74.0,75.0,58.0,-1.0,-1.0,2
3EC117AEXPvAibaEXe9Rxq3EQECnGWQu7bzI0P1g,22.65,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.02,7.37,-1.0,8.09,8.89,-1.0,8.24,5.8,-1.0,8.98,8.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,85.0,0.0,81.0,0.0,100.0,0.0,94.0,0.0,70.0,91.0,100.0,-1.0,-1.0,-1.0,0
DDB43B69XPvAibaEXe/8rx8cZm8QsTxvKL68/60H,23.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.65,8.4,-1.0,7.85,7.48,-1.0,9.01,9.01,-1.0,9.13,8.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,100.0,0.0,97.0,0.0,87.0,0.0,96.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,0
C95AB6ADXPvAibaEXe/8rx8cZm8QsY53NwHueDys,22.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.82,8.35,-1.0,8.16,8.67,-1.0,8.78,8.34,-1.0,8.72,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,0
D7116174XPvAibaEXe/8rx8cZm8Qsfwo9J8aB+h+,21.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.23,6.82,-1.0,7.86,7.74,-1.0,7.88,8.06,-1.0,8.16,8.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,100.0,0.0,83.0,0.0,83.0,0.0,90.0,100.0,91.0,-1.0,-1.0,-1.0,1
DA271D39XPvAibaEXe/8rx8cZm8QsXkw1sqD4fAE,23.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.16,4.74,-1.0,4.64,7.56,-1.0,7.35,7.23,-1.0,7.93,7.2,-1.0,6.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,0.0,83.0,0.0,80.0,0.0,84.0,0.0,74.0,0.0,74.0,79.0,75.0,74.0,-1.0,-1.0,1
9352937AXPvAibaEXe/8rx8cZm8QsdCFhzaZo4co,22.2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.84,7.43,-1.0,7.08,7.49,-1.0,6.73,8.36,-1.0,9.07,8.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,85.0,0.0,90.0,0.0,81.0,0.0,72.0,0.0,81.0,100.0,86.0,-1.0,-1.0,-1.0,1
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,19.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.79,5.89,-1.0,5.3,7.3,-1.0,6.76,6.93,-1.0,8.16,7.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,70.0,0.0,84.0,0.0,84.0,0.0,74.0,100.0,99.0,58.0,-1.0,-1.0,2
BF0026F8XPvAibaEXe8P4L0OhtIpH+kf7xGERpDn,21.35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.56,7.65,-1.0,7.67,8.04,-1.0,7.95,8.78,-1.0,8.93,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,75.0,0.0,74.0,0.0,85.0,0.0,94.0,0.0,81.0,100.0,100.0,58.0,-1.0,-1.0,0
B4026B3EXPvAibaEXe8P4L0OhtIpH8DQxchLIzYj,21.55,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.71,7.2,-1.0,7.07,7.49,-1.0,8.06,7.76,-1.0,7.99,8.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,99.0,0.0,84.0,0.0,100.0,0.0,100.0,84.0,91.0,-1.0,-1.0,-1.0,1
C2FC6BBEXPvAibaEXe8P4L0OhtIpH+JvbJlI8oqm,19.45,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.98,6.51,-1.0,6.1,7.5,-1.0,7.31,8.43,-1.0,8.17,8.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,68.0,0.0,73.0,0.0,78.0,0.0,90.0,0.0,86.0,100.0,100.0,78.0,-1.0,-1.0,1
463FF1E3XPvAibaEXe8P4L0OhtIpH6bI8xRfCQZG,23.15,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.64,8.8,-1.0,8.7,8.71,-1.0,8.55,8.0,-1.0,8.54,8.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,96.0,0.0,100.0,100.0,94.0,-1.0,-1.0,-1.0,0
F9867833XPvAibaEXe8P4L0OhtIpH7oqH+HBb54F,21.25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.71,4.79,-1.0,6.39,6.35,-1.0,6.44,2.25,-1.0,7.81,3.53,-1.0,5.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,81.0,50.0,89.0,-1.0,-1.0,2
1AF7B164XPvAibaEXe8P4L0OhtIpH97bTuIcLVoE,21.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.57,5.14,8.0,6.29,7.36,-1.0,6.81,7.41,-1.0,7.08,6.36,-1.0,6.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,90.0,0.0,90.0,0.0,94.0,0.0,93.0,93.0,77.0,69.0,-1.0,-1.0,1
FECE757BXPvAibaEXe+cpn4CEMdOCgWQvhtejAc8,21.05,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.88,6.62,-1.0,6.7,7.98,-1.0,7.69,8.14,-1.0,9.3,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,68.0,0.0,75.0,0.0,98.0,0.0,79.0,0.0,100.0,100.0,80.0,50.0,-1.0,-1.0,1
B6915BCCXPvAibaEXe+cpn4CEMdOCrX4IuJR32JS,20.25,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.09,6.26,-1.0,4.44,4.84,0.0,6.82,5.22,-1.0,3.31,1.63,-1.0,4.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,85.0,0.0,75.0,0.0,66.0,0.0,82.0,0.0,70.0,66.0,66.0,50.0,-1.0,-1.0,3
