mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
822FEE5AXPvAibaEXe9+3TdUbRXdLciV1n4YKP+L,0.8310000000000001,0.768,0.8029999999999999,0.7889999999999999,0.837,-1.0,0.786,0.747,-1.0,0.86,0.875,-1.0,0.8300000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,1.0,1.0,0.85,1.0,0.96,0.95,1.0,0.86,0.66,0.6,-1.0,-1.0,-1.0,-1.0,-1.0
8236DF1FXPvAibaEXe/MCL0qpDhx03Mfi0q07Dws,0.27599999999999997,0.43499999999999994,0.617,0.647,0.596,0.5860000000000001,0.375,0.391,0.41,0.576,0.24500000000000002,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.62,0.62,0.49,0.81,0.57,0.54,0.44,0.56,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
823B6101XPvAibaEXe/KMtCr6bHaugHJjFrxnFp3,0.692,0.673,-1.0,0.673,0.679,0.906,0.713,0.746,-1.0,0.759,0.743,0.96,0.764,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.98,0.98,0.92,0.92,0.87,0.66,0.52,0.8,0.8,0.8,0.6,0.7792207792207793,-1.0,-1.0,-1.0,-1.0
8243FB32XPvAibaEXe9eSUilQ3V71jduVbuxe6rY,0.645,0.667,-1.0,0.739,0.788,0.8699999999999999,0.779,0.65,-1.0,0.776,0.7809999999999999,-1.0,0.17099999999999999,0.8300000000000001,-1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.79,0.79,0.74,0.74,0.88,0.72,0.89,0.68,0.65,0.6375,0.7142857142857143,0.3333333333333333,-1.0,-1.0,-1.0
8270E1A1XPvAibaEXe8WD3qnVG2b/bk87zIhFkE3,0.548,0.647,0.6,0.7150000000000001,0.717,-1.0,0.579,0.6719999999999999,-1.0,0.666,0.557,-1.0,0.765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.84,0.84,0.61,0.61,0.73,0.87,0.75,0.6,0.64,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
8275AFF1XPvAibaEXe887JOjhk2RV2OdGNV6Tir2,0.791,0.728,-1.0,0.8390000000000001,0.746,-1.0,0.744,0.82,-1.0,0.764,0.834,-1.0,0.686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72,0.72,0.68,0.68,0.82,0.84,0.64,0.93,0.8,0.9,0.725,0.7792207792207793,0.1111111111111111,-1.0,-1.0,-1.0
82778F75XPvAibaEXe93t/fGOsRpn50R4yA7HNuJ,0.6910000000000001,0.639,-1.0,0.613,0.655,-1.0,0.713,0.762,-1.0,0.61,0.834,-1.0,0.8029999999999999,0.9099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.77,0.86,0.75,0.86,0.8,0.86,1.0,1.0,0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8290D854XPvAibaEXe8TrN3vUI8MaCLxvR1Y78Xt,0.842,0.739,-1.0,0.7,0.762,-1.0,0.79,0.738,-1.0,0.75,0.734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,0.95,1.0,0.88,0.87,0.82,0.8,0.81,0.8,0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8291B633XPvAibaEXe8p7+QBLh7hjlrfU2PN3RFU,0.6759999999999999,0.635,-1.0,0.638,0.72,-1.0,0.679,0.622,-1.0,0.708,0.34700000000000003,-1.0,0.776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.85,0.85,0.75,0.72,0.77,0.71,0.58,0.89,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
829A6930XPvAibaEXe9wxm0WjsXoKvogSZjqOrmh,0.669,0.671,-1.0,0.64,0.653,-1.0,0.666,0.78,-1.0,0.8130000000000001,0.709,-1.0,0.8699999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.56,0.75,0.76,0.75,0.76,0.8,0.86,0.94,0.68,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82A17B12XPvAibaEXe8z1Io4iT8HJDOTLLnsB1Kj,0.776,0.508,-1.0,0.639,0.628,-1.0,0.523,0.768,0.771,0.696,0.885,-1.0,0.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.88,0.88,0.84,0.84,0.88,0.57,0.58,0.5,0.8,0.85,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
82A5C461XPvAibaEXe8zjuWfAVBr9bNlNnYYiajH,0.617,0.46900000000000003,-1.0,0.544,0.795,0.78,0.739,0.7929999999999999,-1.0,0.749,0.8019999999999999,-1.0,0.869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72,0.94,0.95,0.95,0.95,1.0,0.99,0.96,0.93,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82A5D5FBXPvAibaEXe+p5WOBbWD0MyVL9NMgg+2U,0.779,0.669,0.806,0.782,0.757,-1.0,0.798,0.79,0.755,0.721,0.8130000000000001,-1.0,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.92,0.84,0.73,0.81,0.8,0.8,0.76,0.75,0.7,0.5,0.4125,-1.0,-1.0,-1.0,-1.0,-1.0
82AB644CXPvAibaEXe8CNW5gpzV0gUjrbzVSLssM,0.783,0.49400000000000005,-1.0,0.673,0.577,0.6910000000000001,0.651,0.693,-1.0,0.7110000000000001,0.6769999999999999,-1.0,0.8099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.57,0.6,0.69,0.8,0.75,0.8,0.75,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82CCF118XPvAibaEXe/ns/wSuHF6kJuTovSjvh3N,0.8210000000000001,0.882,-1.0,0.805,0.835,-1.0,0.729,0.742,-1.0,0.796,0.885,-1.0,0.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.68,0.73,0.9,0.85,0.76,0.9,0.94,0.91,0.93,0.98,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82CDD006XPvAibaEXe9WGATIMl02LLfwAtGJNJ7j,0.6719999999999999,0.65,-1.0,0.626,0.5780000000000001,0.8,0.485,0.5780000000000001,-1.0,0.056999999999999995,0.0,-1.0,0.22999999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.77,0.71,0.76,0.75,0.78,0.78,0.58,0.58,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82D67FF0XPvAibaEXe9Bx5CZuIA9z+ymYnRBj6Fr,0.391,0.584,0.385,0.541,0.614,0.48,0.507,0.457,-1.0,0.05,0.177,0.48,0.325,0.221,-1.0,0.023,0.016,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.74,0.74,0.81,0.81,0.78,0.78,0.51,0.36,0.56,0.0625,0.1038961038961039,0.4,0.5,0.5,-1.0
82EB45E9XPvAibaEXe9eSUilQ3V71rLMOFZnU1bQ,0.806,0.76,-1.0,0.8380000000000001,0.7809999999999999,-1.0,0.954,0.884,-1.0,0.915,0.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.87,0.87,0.87,0.71,0.71,0.9,1.0,0.85,0.84,0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
832D5B8CXPvAibaEXe+Xxbs4kvH/k/CWwFVACUgl,0.765,0.593,-1.0,0.752,0.67,0.63,0.662,0.628,-1.0,0.696,0.7150000000000001,-1.0,0.5589999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.79,0.79,0.63,0.63,0.7,0.63,0.62,0.66,0.6,0.6,0.55,0.7142857142857143,-1.0,-1.0,-1.0,-1.0
83302EADXPvAibaEXe9Q2McsUcINTqYf3w5qE4hy,0.592,0.33999999999999997,-1.0,0.156,0.41500000000000004,0.75,0.22400000000000003,0.11299999999999999,0.21000000000000002,0.154,0.024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.58,0.38,0.63,0.53,0.75,0.7,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
83339A50XPvAibaEXe+cHxM5cHw4WlBPfQwlTDnj,0.612,0.497,-1.0,0.609,0.506,0.9,0.624,0.674,0.8,0.6559999999999999,0.40599999999999997,1.0,0.8240000000000001,0.6,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.96,0.75,0.8,0.82,0.9,0.85,0.85,0.8,0.65,0.56,0.475,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
8352A96AXPvAibaEXe/LIv6QeHs+ZW0tAXQOlKKR,0.745,0.575,-1.0,0.64,0.727,-1.0,0.734,0.714,-1.0,0.787,0.915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,0.89,0.96,0.81,0.9,0.86,0.89,1.0,0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8361811BXPvAibaEXe+g2dQ0D263aflTxTkEwuwy,0.678,0.528,-1.0,0.693,0.6990000000000001,0.7,0.732,0.688,-1.0,0.675,0.712,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.85,0.9,0.85,0.81,0.8,0.72,0.74,0.72,0.58,0.475,0.5584415584415584,-1.0,-1.0,-1.0,-1.0
8361BD03XPvAibaEXe+Z64Gg7q108HqexDs9ObXl,0.588,0.372,-1.0,0.738,0.42300000000000004,-1.0,0.692,0.518,-1.0,0.645,0.571,0.6,0.495,0.74,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.8,-1.0,0.88,0.62,0.64,0.63,0.81,0.75,0.76,0.75,0.62,0.63,0.4125,-1.0,-1.0,-1.0,-1.0,-1.0
